sample_id,tumor_1_normal_2,ARHGEF10L,HIF3A,RNF17,RNF10,RNF11,RNF13,GTF2IP1,REM1,MTVR2,RTN4RL2,C16orf13,C16orf11,FGFR1OP2,TSKS,ATRX,PMM2,LOC100272146,ASS1,NCBP1,ZNF709,ZNF708,RBM14,NCBP2,DISC1,CAMK1,RPL37,SPR,ZNF700,ZNF707,CAMK4,ZNF704,LOC339240,GOLGA6B,RNF115,RNF112,ZC3H14,SPN,HMGCLL1,NACAP1,LRRTM1,GRIN1,RBMY1A3P,DHX8,DHX9,LOC441204,TCOF1,LRRTM3,NUP98,XPC,SLC12A2,GRINA,LRRTM2,NUP93,HAP1,KLRA1,CAMKV,SPPL3,GOLIM4,ZNF646,OPA3,OPA1,RHEB,RAB40C,RAB40B,RAB40A,COL7A1,MDP1,GTSE1,FAM183A,ARFRP1,OVCH1,FAM183B,PSAP,KIAA0831,SPPL2A,SLC46A1,TGFBR2,ITGA8,ITGA9,STK40,MYO3B,ATP2A1,ATP2A2,ATP2A3,ITGA1,ITGA2,ITGA3,ITGA4,ITGA5,ITGA6,ITGA7,TRHR,LOC100132288,DENND4A,DENND4B,DENND4C,SWAP70,RARRES1,LOC100132287,PHLDA3,PHLDA2,TACO1,PMM1,GAP43,NENF,SQLE,MRPL28,LOC100289341,FBXL13,FBXL12,FBXL15,CYP27B1,FBXL17,FBXL16,FAM169A,FAM116B,FAM116A,FAM169B,RALGAPA2,GHDC,H19,SDK2,GRP,TPRN,THSD4,KIAA0895L,CHST9,CHST8,COL4A5,COL4A4,COL4A3,COL4A2,COL4A1,SLC35D2,CHST1,ZNF879,CHST3,CHST2,CHST5,CHST4,CHST7,CHST6,ITGAX,OR8J1,SNORD115-17,BCL2A1,GPSM2,HLCS,NOG,LIPG,ITGAV,HIBCH,ZNF703,ITGAL,ITGAM,LOC286359,HLF,NOV,FAM134C,FAM134B,FAM134A,SERPING1,SMAD9,TRERF1,LOC653501,LRPAP1,LQK1,SMAD6,SMAD7,GOLPH3L,SMAD1,AFTPH,SMAD3,MUS81,AMMECR1L,IL1RAPL1,TMPRSS11B,IGF2R,TMPRSS11D,TMPRSS11F,ZC3H10,RAD21L1,IL1RAPL2,SLC36A3,CKS1B,SLC36A1,ST13,RPL31P11,C14orf115,ZC3H15,TMEM213,C14orf118,ARTN,ART1,HRH3,ART3,HERC2P2,ART5,ART4,LIPG
TCGA-BH-A42V-01,1,10.1955,5.4429,0,11.7783,10.806,10.1919,12.2655,5.8077,0.3686,6.493,9.7966,1.296,8.8556,3.0491,10.3649,10.1145,6.1878,10.7563,9.7937,6.7171,7.3291,10.3919,10.8787,6.9758,8.2683,14.1385,10.4285,8.6504,8.8123,4.2293,7.8713,0,1.8559,8.6187,4.1838,10.1786,7.9189,6.8395,8.0843,2.2582,5.8374,0,10.0426,11.8164,4.4944,10.3801,0.6619,10.9606,10.6348,10.6451,12.6714,4.811,9.0739,5.762,4.8259,0.6619,10.1735,9.1849,9.6323,9.2324,10.0745,9.9808,10.1522,8.6701,2.3434,10.0608,7.7301,6.2608,0.9055,9.9075,0.3686,1.7349,14.7193,9.4286,9.0392,9.8934,11.8127,5.9571,7.3499,10.2803,1.296,3.5209,11.7952,10.4412,9.1496,9.5126,11.5651,8.1317,11.1799,10.9157,9.859,0,7.4178,8.5706,10.1601,10.128,10.6014,9.2805,8.2915,10.2168,6.1409,8.534,9.7743,3.4068,10.0846,9.2912,10.3502,6.2331,3.6931,8.7581,8.8474,5.3938,8.9002,10.0561,6.2106,8.2341,9.2723,0,8.1816,10.2793,12.1076,7.9515,8.0372,9.9531,11.1826,8.622,5.7148,5.5181,9.9123,5.7228,3.986,13.1646,12.8543,8.8949,7.773,6.4016,9.5034,8.1787,3.8228,2.8882,6.8577,4.2067,8.3442,0,0,4.7807,7.9394,8.8958,2.9439,5.5089,11.2278,8.8501,11.3312,8.9194,8.1375,0,8.6251,7.6839,11.0209,8.2031,11.8378,12.7395,5.3837,9.0661,6.6848,11.2979,5.1074,7.4541,9.4425,9.6559,9.5849,10.6477,10.0569,9.7588,9.698,0,0.3686,11.3849,0,0,8.0451,0,0.6619,0.3686,8.8337,8.2549,12.5348,1.8559,0,10.4057,1.9675,7.4469,5.0065,0.3686,0.6619,0.9055,9.5377,4.4179,3.2828,1
TCGA-B6-A0IH-01,1,9.9487,5.9683,0,11.7441,11.0512,10.606,12.9021,5.434,0,6.8674,8.961,0,9.0488,0.5819,11.2791,9.7189,5.434,10.4852,10.1037,6.9965,7.3875,9.8372,10.8685,7.4462,7.8545,13.4104,9.0556,8.948,7.8551,3.7464,9.1457,0,2.4519,9.1482,3.0794,10.0346,8.1431,3.2397,6.6203,0.5819,5.434,0,10.3251,12.1494,4.898,9.612,0,11.5845,10.267,10.7034,12.6576,4.824,9.3206,5.6492,5.3486,0.9954,10.8891,9.8857,9.3885,9.2088,10.8504,9.8727,9.7323,8.1683,2.5773,7.1857,7.302,4.4175,1.9931,9.009,0.5819,1.3164,15.5489,9.2529,8.961,9.6621,12.4243,5.6349,9.0215,10.0677,5.2765,2.3146,12.1593,9.8566,9.4193,11.0352,10.9688,8.9061,11.4847,12.3227,8.7901,0,7.5607,8.6491,9.8696,10.9286,11.0971,8.7706,8.2482,9.7574,4.6059,7.9509,7.9653,3.384,10.784,10.6055,9.3746,6.2947,4.7725,8.7885,7.5569,5.2579,9.3659,9.5814,5.6914,8.2149,9.641,0,10.0414,9.3418,12.3857,7.344,6.1808,9.9688,10.7059,7.1448,6.9038,5.1408,10.4696,4.6059,2.1628,13.1282,13.0267,8.8947,7.6739,6.5759,9.1201,7.8079,2.3146,1.9931,6.6203,4.3836,7.8238,0,0,4.7725,8.0282,10.5105,3.7464,6.3485,12.2844,9.3071,9.5483,9.2316,7.7051,0,9.3407,10.1463,10.9933,9.344,11.9007,13.029,6.5301,10.257,8.4213,10.4635,4.2392,6.0463,9.4777,11.2334,10.4742,10.8727,10.1639,8.872,9.9559,1.3164,0,12.0584,0,0,7.4129,0,0.9954,0.5819,10.0427,8.1098,12.1229,0.5819,0,10.5449,5.8163,7.5144,4.1206,0,0.5819,1.8008,9.7861,4.6636,1.3164,1
TCGA-A1-A0SH-01,1,8.8669,1.6631,0.4449,11.8779,11.8526,10.8757,12.3325,3.5649,0,6.0988,8.5374,0,8.8007,2.4152,10.9931,10.2298,3.8801,7.6722,9.9699,6.8425,7.2234,9.75,11.4144,7.5368,7.1816,12.6058,9.7814,7.4003,7.9523,4.7742,8.803,0,0.4449,8.9174,1.6631,10.3532,7.3972,2.7609,6.4541,0,4.0151,0,10.7788,12.209,5.5725,9.5235,0,11.3578,10.1503,11.3454,12.5456,4.1966,9.2378,4.3577,4.0782,0,10.5235,10.9524,8.9398,9.1635,11.4341,9.6954,9.5006,7.8339,2.314,10.5383,7.3311,6.2973,1.4884,9.3362,0.4449,0,15.4708,8.5884,9.7868,9.3259,12.0434,5.5281,7.8921,10.0389,3.7311,1.2896,12.6504,10.4472,10.0137,11.3793,11.1291,8.572,12.0912,10.4167,6.6994,0,7.7828,9.1457,9.2584,10.5512,10.9756,8.9672,6.6275,9.9589,6.1801,8.9131,8.9109,4.5255,10.8355,12.1509,9.6898,5.4587,4.2247,8.1741,7.3817,2.0876,9.5326,6.0366,5.7859,7.1881,9.0793,0,8.6099,10.0497,12.3671,7.5385,8.8353,9.4642,11.2438,6.2502,6.0758,2.4152,10.3816,2.907,1.2896,12.9611,12.9498,8.3632,6.7728,5.5281,9.8598,6.9433,1.059,1.059,5.269,7.8722,8.7736,0,0,4.0782,9.0816,9.9045,3.8075,5.5725,12.9773,8.1001,8.2785,7.1809,8.6363,0.4449,9.0927,7.7396,11.7151,8.3361,11.7457,13.7122,5.3351,8.9525,7.8521,11.5253,4.5479,6.2226,9.8542,10.0649,10.1411,10.7868,9.5326,8.5261,9.8055,0,0,11.9694,0,0,7.9375,0,3.8075,0,8.3852,9.3249,12.3356,0.7843,0,10.275,0.4449,7.8943,5.0027,1.2896,0,0.4449,8.4581,3.6504,0,1
TCGA-AR-A1AQ-01,1,9.9709,4.1736,0,11.4481,10.3352,10.2563,12.7468,3.7984,0,4.471,8.5083,0,9.2514,0,10.241,9.9029,4.9996,11.547,10.2066,6.9891,7.7746,10.1241,11.1393,7.2802,7.3855,13.2334,9.838,8.102,7.8764,4.5367,6.4473,0,0.6007,9.1488,2.7402,9.6889,8.5585,7.355,6.808,1.3503,2.9476,0,10.1515,12.4263,3.9507,10.6657,0,11.7941,9.3778,8.8876,12.8279,2.2065,10.2243,0.6007,3.1289,4.044,9.7611,9.1102,8.5801,9.0198,11.1049,10.956,8.5406,9.1541,1.0237,4.1317,6.6275,8.6689,0.6007,9.233,0.6007,0.6007,15.1478,8.4131,9.0567,8.3288,10.6426,5.4033,5.5695,10.8547,7.6905,2.4979,11.9788,9.7739,9.0723,8.5995,9.0169,9.29,10.7338,11.2916,9.1813,0,9.1488,8.3206,10.3193,10.4888,10.5729,13.0623,7.7609,7.6316,5.9887,8.3933,9.1196,1.0237,10.8134,10.8213,9.1303,4.2539,7.134,8.79,6.2162,6.0004,7.7191,5.5537,5.8535,6.2162,9.1183,0,7.6977,8.8067,8.8844,4.4022,3.6871,7.9506,5.7465,7.8573,5.0455,0.6007,9.4488,6.923,3.0411,13.6047,13.1398,9.1619,6.514,6.1858,8.9657,8.886,2.0444,6.481,4.9033,3.4348,9.3066,0,0,7.8116,10.7674,9.5417,0,8.7403,10.5586,9.585,6.341,9.9103,8.9879,0,4.9033,8.199,10.1383,6.8731,11.4395,12.9794,4.0885,7.3954,6.8983,10.7443,5.9165,4.4022,10.3529,10.306,9.8829,10.2055,8.9582,9.4132,9.7748,0,0,12.1852,0,0,7.3412,0,2.9476,0,11.3984,8.2659,11.9647,1.3503,4.4022,11.1194,4.044,7.1963,5.3311,0.6007,1.3503,6.6831,9.1183,4.2924,0.6007,1
TCGA-A7-A0DC-01,1,10.4153,2.1237,0,12.218,10.7349,10.2759,13.7537,3.69,0,5.4408,9.9519,3.3446,8.8725,0,11.0264,10.5823,5.9123,7.0239,10.1373,8.5821,7.4234,9.5784,11.5979,5.0468,6.8134,13.3022,9.8173,9.4663,9.2671,2.6994,9.5345,0,1.7834,8.8921,2.5569,11.0872,2.6299,6.4745,7.3442,0.3844,2.6299,0,10.5783,12.3036,6.6382,9.7529,0.3844,11.821,10.3611,10.9721,13.5157,2.7656,9.1549,4.7191,5.4609,0,10.8211,8.2886,10.2371,8.2801,10.9911,10.0436,10.3991,8.0717,2.3989,4.2718,8.1863,6.2728,3.2552,10.2227,0,1.6494,14.2046,9.9452,9.3995,9.2347,8.3054,3.4288,5.8526,8.567,0.6876,2.9479,12.374,8.0535,8.6499,10.2146,10.0499,6.114,10.6425,9.7697,6.4941,0.3844,7.4663,9.0265,8.5232,10.762,9.947,4.4025,7.9822,8.0651,5.6036,8.8334,9.5286,2.3989,9.1487,11.418,10.7953,5.8902,4.3602,7.7686,7.2461,5.2913,9.2863,10.7418,8.2075,8.0132,10.0107,0,8.0552,10.3718,9.2764,4.3815,2.4801,8.2928,13.6063,7.7161,1.5017,2.2214,8.2045,3.1598,1.3371,12.5618,12.8758,8.2844,6.2728,7.5835,6.0044,6.1603,3.6971,0,6.6945,2.829,4.7522,0,0,2.2214,8.2349,10.2545,0.3844,3.0578,10.6706,8.9215,12.5169,9.6618,5.0862,0,5.0862,5.3573,11.9017,12.1943,11.7916,8.4114,1.3371,10.1941,7.7482,11.0825,4.4436,5.6216,9.8511,10.1228,9.3314,12.4345,11.3996,8.1263,9.8439,0.6876,0,11.5023,0.3844,0,8.3958,0,0.3844,0,8.7,6.2954,12.8383,1.7834,0.3844,10.3768,8.3068,7.8414,6.5232,0,1.7834,0,10.2264,4.2718,0.9379,1
TCGA-A8-A07P-01,1,9.0376,1.0262,0,11.8852,11.9269,11.3871,12.3708,3.9554,0,5.3605,9.6598,0,8.7394,0,10.5058,9.9085,4.4645,7.0057,9.7876,7.4208,6.318,9.7407,10.952,5.9897,7.7413,12.8006,10.5232,7.9981,7.7405,4.4645,9.006,0.4281,0,8.844,0.4281,10.4889,6.8063,0.758,6.6463,0,3.1047,0,10.7724,12.4111,4.5732,9.0815,0,11.3882,9.4218,13.9969,13.0086,2.2633,8.8709,0.758,3.8556,0,10.4893,8.758,9.3186,8.1707,10.8498,10.4545,9.3842,8.5805,1.0262,6.1941,8.5747,7.2248,1.4477,9.669,0,1.0262,15.172,8.8762,11.038,9.9968,10.391,4.8574,6.4088,9.5662,1.9124,1.6198,12.6888,12.5731,9.5648,9.9217,12.1191,8.4884,10.4499,9.7798,5.8754,0,7.3246,8.9137,9.2173,11.0046,10.4658,7.2381,6.318,8.3494,4.0487,9.8565,9.987,2.4574,10.7538,12.1165,10.2528,5.8839,3.1615,7.5056,8.0442,2.3636,9.2718,10.1656,9.7207,6.8502,9.6051,0,7.8867,10.0301,11.4893,4.3713,6.3611,9.5336,12.5111,6.1398,2.1556,6.9341,8.8752,4.0183,0.4281,12.6963,13.021,8.6367,8.2048,5.0801,7.4033,6.0436,0.4281,0.4281,4.509,3.2688,8.6076,0,0,5.5848,8.2691,9.8403,1.0262,2.4574,11.917,8.8244,10.9439,8.0667,8.396,0,4.2971,4.5521,12.3167,10.1017,12.0577,10.825,3.2688,9.4398,6.9901,11.0814,5.6851,5.4082,8.4093,10.5201,11.0901,11.3342,10.7566,8.6517,10.0118,0.4281,0,11.6926,0,0,8.2481,0,2.2633,0.4281,9.7505,8.4878,13.0133,1.6198,0.758,10.6029,1.6198,8.266,5.5102,1.2523,0,0.758,7.4973,2.9194,1.6198,1
TCGA-A1-A0SN-01,1,9.2611,0.4013,1.1909,11.9838,10.4515,10.166,12.1069,2.8903,0,6.5299,8.9815,0,8.8352,0.9725,10.6751,10.2335,3.3191,10.1268,10.3458,6.3487,7.0809,10.6406,10.5756,7.2084,6.9133,13.4902,10.6503,8.7432,7.9408,5.7267,9.1628,0,0.9725,9.9933,2.37,10.1363,8.7038,1.1909,7.0216,0.4013,5.9452,0,10.1218,12.5575,5.0049,11.2201,0.4013,11.5935,9.9861,11.9771,12.9852,2.9514,9.7032,2.37,4.2449,0.7149,10.4657,10.0033,9.0442,9.0564,10.9051,9.2198,9.5853,7.476,1.1909,8.06,7.1322,7.9123,3.01,8.3454,0.4013,0,15.1882,8.7941,10.6463,11.046,11.1234,5.6179,6.8597,9.9635,2.2776,2.1788,13.5912,11.7651,9.8222,10.5127,10.1441,8.9045,11.3335,9.8101,6.0744,0.7149,6.6499,9.6233,10.1683,10.6844,10.8104,8.1178,7.2208,10.0199,8.8613,9.8908,8.5799,3.3191,9.9519,10.6612,9.8518,4.2691,3.4089,8.0461,6.9819,4.6653,10.0831,9.9174,7.0533,6.9634,9.6356,0,11.2785,9.3839,11.8295,5.3719,7.8067,9.5931,11.683,6.7262,5.4051,7.7922,11.3598,3.6491,0.7149,12.6547,12.9104,8.5702,7.7039,6.7987,8.2468,6.5791,2.1809,0,5.6179,6.2119,8.9274,0,0,5.3265,8.6106,9.5768,0,4.8043,11.9134,8.2754,8.728,9.2983,8.508,0,5.1938,5.8602,10.5468,10.7712,11.001,12.6188,5.9527,10.3839,7.0287,10.9029,4.3163,6.4893,9.3012,10.9544,9.4855,11.0769,10.9812,9.2976,9.4535,2.6898,0,11.9683,0,0,7.4095,2.0729,1.5481,0,10.0252,9.7453,11.7779,1.6982,0,10.2764,0.4013,7.8149,4.5317,0.4013,0,0.7149,7.1012,2.2776,1.5481,1
TCGA-BH-A18T-01,1,9.8564,2.1017,0,11.303,10.8095,10.1842,12.0841,9.4134,0,3.3189,9.6348,1.6299,9.563,0.6768,11.282,10.5296,4.7082,10.1224,10.7331,6.7688,8.484,10.5708,11.273,6.7012,5.9805,12.8566,9.71,7.9059,8.8902,1.7631,3.9417,0,0.3777,9.4886,2.3757,9.9877,6.6998,2.923,6.9989,0,1.4832,0,10.8449,13.0557,2.3757,11.212,0,11.6799,9.3585,9.6876,13.2946,1.885,10.7362,0.3777,5.3717,0.3777,10.6062,9.6644,9.0872,8.388,11.4294,9.9915,9.2843,8.8193,0.3777,7.5573,5.8816,8.9655,0.6768,8.9385,0,0,14.8282,8.5408,8.8355,6.7549,9.3749,4.1506,5.5296,10.2248,6.6873,4.6578,12.9972,6.8938,9.1189,9.3124,8.9517,7.7044,11.6787,11.4413,6.7568,0,7.8052,8.5953,10.3311,10.1056,9.9247,6.4412,7.6676,9.2967,6.3907,8.4609,7.4128,0.6768,10.3305,11.9027,10.3495,3.7302,8.8673,8.5853,5.8471,5.1586,6.9403,5.73,3.1828,5.4821,9.7401,0,8.7407,8.7039,9.0616,8.6328,2.7413,6.9921,6.2445,7.6376,1.885,2.199,9.6861,3.8246,1.1357,13.3723,13.1978,8.592,6.3059,6.5373,8.9655,10.2154,1.777,5.0454,4.2895,3.7624,7.482,0,0,10.6366,11.2647,10.3884,0,5.1464,11.7882,9.2162,5.0454,7.4699,9.3453,0.6768,3.6973,6.2894,10.4415,5.6289,11.1637,10.6288,6.0756,7.3131,5.6463,9.8763,3.0326,4.4757,9.9641,10.3643,9.5125,11.1138,8.6609,8.7296,10.3906,0,0,11.9672,0.6768,0,7.369,0,0,0,11.5245,8.8737,11.5994,1.3198,7.7994,11.5254,5.019,8.025,3.5938,0,0.9244,5.73,10.4882,2.1017,0,1
TCGA-BH-A0E0-11,2,9.5039,5.9381,0,11.7797,10.9773,10.2501,12.5141,5.6246,0,5.6246,9.4501,0,8.4658,2.0371,10.0761,9.4661,5.117,11.542,9.7936,7.1454,6.4726,10.1262,10.783,6.4814,8.6849,14.5542,9.9408,7.6856,7.6415,2.9358,7.8191,0.916,0,8.3607,2.3194,10.3308,6.1421,8.3509,6.905,1.4719,4.8326,0,10.3637,12.0102,4.9197,9.8708,0,10.9452,10.5205,11.266,12.4447,5.5852,9.7842,7.7613,4.007,2.5553,10.3623,9.2742,9.062,8.5569,10.2058,10.2972,9.0893,8.5433,0.5296,8.9578,8.3367,5.4157,1.6859,9.4008,0,0.5296,14.8282,8.8634,8.9318,9.8427,11.0972,2.7581,7.4967,10.3792,0.916,2.4422,12.2953,9.7511,8.8117,10.8308,12.3876,5.916,9.9781,11.6209,9.964,0,9.1759,8.464,9.0947,9.9919,10.3628,9.4008,7.6574,9.9608,6.8227,9.0881,9.5928,2.1851,10.8298,9.3769,10.2915,5.8409,3.094,8.5484,7.8248,5.2905,8.7068,7.2832,6.1421,7.7405,8.8648,0,8.0442,9.9819,10.2616,9.0596,9.2732,8.6249,11.6276,7.4388,7.5859,4.8768,11.0205,5.8071,4.4195,13.3829,12.608,9.2804,6.3757,6.6033,10.1245,7.9874,2.8585,4.158,6.3127,4.8768,6.674,0,0,4.2617,8.3164,9.315,4.007,4.6149,10.4834,9.2732,8.4603,7.013,6.0485,1.8722,9.9382,6.133,11.4245,7.962,11.7067,12.7736,4.1217,7.6856,7.5793,11.5633,4.7399,6.655,8.8946,9.6623,9.3692,10.1501,10.045,8.8045,9.496,0,0,11.7308,4.5344,1.2206,7.7225,0,2.0371,0,8.9629,7.635,12.8118,1.6859,0,10.3363,5.0606,7.3036,4.4195,0,0,2.1851,8.498,3.9251,0,1
TCGA-E9-A22B-01,1,10.043,2.5338,0,12.15,10.6618,11.1489,13.2836,4.3337,0,5.3322,9.9878,0,8.6436,0.7126,10.5016,10.5048,4.8313,10.1254,9.828,6.2731,6.6348,9.8105,11.2349,7.0065,7.3725,13.3103,11.1222,7.5035,8.2755,3.3137,7.3253,0,0,9.0755,1.6941,9.7865,6.7334,0.9695,7.1352,0.3999,0.9695,0,10.5256,12.2433,6.0054,10.0356,0.3999,10.9964,10.0215,11.1662,14.0019,3.0048,10.0869,1.8299,5.0831,0,10.3073,9.8016,8.7619,8.6215,11.1456,10.6863,9.2931,8.4738,1.6941,6.6938,8.4548,7.501,2.6848,8.6856,0.3999,0.7126,15.7419,8.4437,9.7269,9.3325,11.3053,5.8858,6.897,9.2423,0.9695,2.3652,12.948,10.5623,10.6887,9.4122,11.2904,8.3968,11.7494,10.005,8.497,0,8.161,8.5496,8.6698,9.4416,10.3268,7.6158,7.1867,10.1776,7.4753,9.6406,9.1777,3.8495,10.7517,13.1491,9.8999,6.2122,2.9462,8.0208,6.6804,6.3985,9.1316,9.7855,8.2469,7.9292,8.9664,0,7.0919,8.5569,11.4914,6.382,8.4021,7.6322,10.9219,7.4573,3.7156,3.4464,6.7634,5.1495,2.1742,13.7472,14.1784,7.9442,8.0454,5.5045,8.4357,6.3372,3.1179,1.1875,6.0754,4.4437,7.7694,0,0,6.0197,8.9903,9.4646,0.7126,4.815,11.8866,9.3577,11.4135,7.6017,7.3339,0,5.8622,8.3801,11.5357,9.7356,11.8896,12.5195,4.1641,9.1059,7.0508,11.3559,5.4528,6.0958,9.4601,10.6191,9.7296,11.7996,9.9755,8.1268,9.7771,0,0,11.1523,0.3999,0,7.3425,0,1.1875,0,9.2506,8.7892,13.2812,1.6941,0,11.1774,0.3999,6.9977,5.1233,0,2.1742,0.7126,8.3508,1.954,2.3652,1
TCGA-BH-A0HA-11,2,10.6813,7.1427,0,11.5149,11.1492,10.8266,12.7275,4.5171,0.4911,3.4239,8.4316,0,9.4918,0.8568,11.6931,9.6916,5.4321,9.8001,9.8258,7.7462,8.4914,10.1002,10.7217,8.1332,6.9426,14.2101,8.4535,8.8121,7.4409,5.3627,9.473,0.4911,1.9406,8.8341,3.5788,10.7864,7.9563,6.2636,7.6091,0.8568,4.9918,0,10.4032,12.4282,4.9733,10.2362,0,11.7559,11.1076,13.1117,11.7547,6.1446,9.3475,7.9634,6.9385,3.8863,10.5864,9.1931,9.3457,8.9427,11.0258,9.7935,8.9652,9.1598,3.3105,10.9068,7.5218,5.1485,2.4491,8.8532,2.0855,1.5982,14.2635,10.0693,8.9272,10.6144,12.4237,2.8243,9.4355,10.0093,2.5524,2.9807,12.1363,8.8277,10.4933,11.9434,12.0661,8.6323,9.2548,13.5793,8.5235,0,7.8739,9.5452,9.8079,11.5477,11.5229,8.3886,8.7069,9.4573,5.1319,7.923,8.2262,0.8568,9.6081,9.0701,8.8096,5.8421,4.1061,8.7469,6.3233,5.1649,9.5701,7.8589,7.6821,7.6061,10.5757,0,8.6381,8.9593,8.1765,10.1085,6.4015,7.6151,11.3097,8.1603,10.1191,2.8243,10.4097,7.3361,6.6195,12.8221,11.6052,9.1288,4.4111,7.3143,10.6803,7.0263,3.4272,2.0855,6.8398,3.4239,6.7718,0,0,3.2503,7.8883,9.8555,3.053,7.6417,10.9334,9.2081,8.0542,8.7659,6.5711,0,11.4799,7.3577,10.8266,9.2209,11.3864,12.3917,6.7448,8.104,8.6322,10.2942,4.6857,5.5739,9.3358,10.1794,9.5945,11.0456,10.681,9.1277,10.128,2.4491,0,11.4107,0.4911,0,7.6793,0.8568,5.5492,0.4911,9.1618,7.9157,12.9454,2.3378,0.4911,10.563,7.9326,8.6858,2.5524,0,0,2.7392,11.1063,4.2359,0.4911,1
TCGA-BH-A18P-11,2,9.489,8.7387,0,11.7608,12.0529,10.9653,12.2369,6.0127,1.189,3.9938,8.0733,0,9.5835,0.5126,11.865,8.4548,4.5614,12.9345,9.5955,6.8118,7.9543,9.5281,10.5093,7.1168,10.2012,13.2883,9.3469,8.0055,6.839,2.9683,9.7642,0,2.1418,8.7184,3.0448,10.5901,6.7786,6.3359,7.1648,0.5126,3.8304,0,9.988,11.8167,6.1316,9.601,0.89,11.4512,10.5941,11.157,12.5485,6.5612,9.0265,6.6679,5.7058,0,10.3674,9.8947,9.0956,8.9401,11.2602,9.8653,8.7199,8.5757,2.3968,8.6186,7.4252,3.1868,1.4364,8.7559,0,0,14.7114,9.7471,9.7101,10.0052,13.1496,5.9243,8.7199,10.7824,2.7106,2.2749,12.2368,8.7827,11.2727,10.4245,10.8399,6.9752,9.862,12.0054,13.0301,0,6.6061,9.3534,9.6152,11.4064,11.2829,8.8969,8.179,11.3897,4.6862,8.4387,10.4352,0.89,9.7349,7.7635,9.129,5.5036,3.8304,8.5692,6.6558,3.4346,10.3692,6.987,6.4529,6.6497,9.6623,1.189,10.27,9.0591,11.6927,8.1027,5.682,7.2237,10.6949,7.2679,7.4376,3.8304,9.3125,5.4341,4.6126,13.9352,13.85,8.5414,5.0255,6.5677,10.0025,7.7116,1.9951,2.3968,6.2168,3.1868,5.5305,0,0,3.4904,6.9182,9.7797,2.3968,5.1346,11.876,9.8547,7.6176,7.1035,6.5742,0,11.025,8.2393,10.9168,9.5657,11.483,13.7426,6.3809,8.2353,8.4173,10.7817,4.5083,7.6699,9.7839,9.9443,9.6238,10.5897,10.5619,8.4703,9.7226,0.89,0,12.32,0.5126,0,7.7999,0,4.032,0,9.2682,7.8986,13.2766,1.4364,0,10.3552,2.5091,8.1959,1.8318,0,0.5126,2.5091,9.9355,4.5083,2.5091,1
TCGA-E9-A1N4-11,2,10.4934,7.294,0,11.6013,11.1338,11.0282,12.5722,4.9121,0.9192,3.8446,8.0469,0.3752,9.4608,0,11.8839,9.358,5.2861,11.0922,9.9701,7.9601,8.6868,9.8574,10.7082,8.6428,7.4863,13.8533,8.9355,9.0793,7.4195,4.1643,9.1377,0,1.877,9.0739,3.7837,10.7451,7.802,6.2841,7.7352,0.3752,5.2861,0,10.4776,12.4333,5.0987,10.1997,0.6727,11.7956,10.854,12.8753,11.2852,6.0389,9.2754,6.3433,6.6931,1.9892,10.2691,9.2369,9.3574,8.8591,11.3741,10.0054,8.8982,9.0667,1.6226,9.1201,7.3647,5.6441,0.6727,8.9381,0.6727,0.6727,14.3412,10.1249,9.3554,10.2066,12.7523,4.8833,8.5159,10.1037,5.2415,1.4762,12.3292,10.2603,9.944,10.8844,10.8964,8.6791,9.7427,12.9514,8.1486,0.3752,5.9307,9.8112,9.6629,11.5319,11.8341,11.7191,7.5736,9.0303,4.3226,8.0598,8.1546,1.3133,9.4759,9.1185,8.9416,5.7111,3.5837,8.3112,6.5078,5.5095,9.7154,8.7696,7.3476,7.4998,10.1902,0,9.8736,9.339,8.3233,8.8207,5.1719,8.2005,11.4934,7.9151,9.5389,4.2343,9.5463,6.7499,6.1815,11.7187,11.2683,8.7794,4.7935,7.5303,10.5448,8.2193,2.5375,3.4723,6.1874,3.1731,7.3476,0,0,4.3226,8.4048,9.8931,2.4477,5.5095,11.4784,9.4175,7.8622,8.2798,8.3259,0,10.674,8.2463,10.759,9.625,11.3114,11.9715,5.8364,7.7749,8.7308,10.2666,5.1479,5.806,9.3317,10.4143,9.9327,11.1096,10.1137,8.9666,9.9252,3.7837,0,11.2411,0.3752,0,8.0008,0.6727,5.4421,0.6727,8.9589,7.5849,12.8935,2.5968,0,10.6224,9.3274,8.5721,3.023,0,1.4762,1.9892,10.413,3.8144,4.2569,1
