"","ID","Beneficio","Compra","Acidez","AcidoCitrico","pH","CloruroSodico","Densidad","Azucar","Sulfatos","Alcohol","Etiqueta","CalifProductor","Clasificacion","Region","PrecioBotella"
"236",9690,0,"0",0.05,0.95,5.5,NA,0.9984,6.3,1.49,8.8,"M",3,NA,"2",1.67
"237",13879,0,"0",0.56,0.15,4.82,0.287,0.99294,7.9,1.4,10.5,"M",2,NA,"3",1.58
"238",16005,0,"0",0.965,1.66,5.81,-0.902,0.99449,3.9,-0.9,4.7,"R",4,"*","2",1.28
"239",4665,0,"0",2.39,0.42,5.3,0.081,0.99179,6.3,-0.1,6.6,"M",6,"*","1",4.44
"240",5831,0,"0",1.36,0.74,5.64,NA,0.98273,9.7,1.68,10.5,"B",7,NA,"2",2.15
"241",6756,0,"0",0.36,0.94,5.78,0.056,0.96535,6,1.97,9.5,"MB",3,"*","2",2.87
"242",7430,0,"0",1.025,0.43,5.37,0.405,0.95691,10.2,0.09,11.1,"M",7,NA,"2",1.68
"243",15136,0,"0",0.24,0.3,5.15,0.04,0.9927,9.2,NA,13.6,"B",3,NA,"1",1.87
"244",9015,0,"0",0.23,0.35,4.95,-0.462,0.9912,7.5,0.48,10.8,"M",3,NA,"1",3.92
"245",15376,0,"0",3.09,1.39,5.93,0.071,0.9978,3.7,0.8,NA,"R",3,NA,"2",1.13
"246",5052,0,"0",0.15,0,5.78,0.348,1.01157,7.6,1.36,16.8,"R",1,NA,"2",1.34
"247",4975,0,"0",0.12,0.32,5.38,0.02,0.98452,6.3,NA,9.4,"R",3,NA,"1",1
"248",8103,0,"0",0.36,0.57,5.67,-0.731,1.01778,2.2,-1.31,9.1,"B",2,NA,"2",2.86
"249",15262,0,"0",0.2,0.4,5.59,-0.06,0.9897,12.1,-0.8,13.1,"MM",1,NA,"1",1.65
"250",9308,0,"0",0.64,-0.32,5.01,0.202,0.9962,11.3,0.63,11.6,"B",3,NA,"3",1.85
"251",6403,0,"0",-0.07,0.35,5.42,0.134,1.00115,9.5,0.44,10.2,"M",2,NA,"2",1.85
"252",3207,0,"0",0.26,0.26,5.58,-0.23,1.01349,1.4,0.84,7.4,"R",2,"*","3",2.47
"253",6584,0,"0",-0.54,1.44,5.2,0.237,1.02171,3,0.97,16.6,"MB",7,NA,"2",1.24
"254",7631,0,"0",0.27,0.51,5.25,0.146,0.99224,3.2,0.51,10.1,"M",2,NA,"3",1.3
"255",10601,0,"0",1.38,0.02,5.12,0.078,0.996,9,0.63,9.3,"R",2,NA,"3",2.45
"256",10901,0,"0",1.3,0.48,5.79,-0.294,0.98988,8.4,-0.72,16.6,"B",7,NA,"1",1.37
"257",7528,0,"0",0.25,1.81,5.57,0.267,1.02674,5.6,-2.86,14.3,"R",4,NA,"2",2.89
"258",4214,0,"0",0.62,0.05,5.32,-0.513,0.96903,7.6,0.66,NA,"MB",4,NA,"2",1.08
"259",3953,0,"0",0.34,1.96,5.63,-0.462,0.98614,4.3,1.72,14.7,"R",5,NA,"2",1.13
"260",4503,0,"0",0.41,0.63,5.24,-0.354,0.99645,3.5,NA,9.5,"B",8,NA,"3",1.05
"261",12753,0,"0",0.22,1.32,5.81,0.039,0.99344,4.7,1.39,NA,"MB",3,NA,"2",3.91
"262",13112,0,"0",0.61,1.09,5.66,1.15,0.97588,4.5,0.51,8.5,"M",5,NA,"1",1.26
"263",4614,0,"0",1.87,0.22,5.59,0.21,0.98001,5,0.76,9.5,"R",9,NA,"1",1.42
"264",6547,0,"0",0.34,0.58,5.57,0.011,0.997,1.6,0.7,5.3,"MB",6,NA,"3",1.92
"265",11873,0,"0",0.31,0.34,5.64,0.082,0.99356,7.2,1.42,10.7,"R",3,NA,"1",1.84
"266",682,0,"0",0.45,-0.59,4.83,NA,1.04953,4.9,0.56,15.2,"B",3,NA,"2",6.29
"267",5493,0,"0",0.38,0.31,5.42,-0.347,0.98934,7,-0.69,9.7,"M",2,NA,"2",1.5
"268",12514,0,"0",0.24,0.65,5.4,-0.511,0.992,7.4,0.42,11.2,"R",3,NA,"3",1.6
"269",4531,0,"0",-0.45,0.39,5.44,0.583,0.99729,7.1,-0.49,15.6,"B",6,"*","3",2.51
"270",3906,0,"0",0.56,-0.64,5.28,0.089,0.9979,10.3,1.76,10.7,"M",5,NA,"1",2.08
"271",4853,0,"0",0.52,1.17,5.01,0.085,1.0186,1.9,1.68,9.5,"R",3,NA,"3",1.78
"272",1736,0,"0",0.31,0.53,5.97,0.06,0.99572,11.3,0.25,11.5,"B",7,NA,"2",1
"273",9011,0,"0",-0.18,-0.39,5.64,-0.381,0.9972,7.3,0.68,11.3,"R",7,NA,"3",1.01
"274",3256,0,"0",0.83,0.35,5.32,-0.11,0.99822,5.3,1.14,10.4,"M",4,NA,"1",1.52
"275",10211,0,"0",0.57,1.34,4.8,-0.268,0.96032,6.8,-0.03,12.9,"M",3,NA,"1",1
"276",6201,0,"0",0.68,-0.51,5.24,-0.372,1.00242,8.8,1.69,8.9,"R",6,"*","2",1.23
"277",10051,0,"0",0.25,0.36,5.59,0.034,1.02291,10.3,NA,18.4,"B",3,NA,"3",2.03
"278",10554,0,"0",0.68,0.31,6.18,-0.37,1.03193,7.5,-1.88,10.3,"R",3,NA,"3",1.29
"279",5298,0,"0",0.5,0.09,5,0.049,0.94669,2.7,-0.85,13,"R",1,NA,"3",3.94
"280",11977,0,"0",0.15,1.87,5.43,-0.246,0.99407,6.1,0.46,9.4,"R",4,NA,"1",1.99
"281",11845,0,"0",1.5,0.14,5.12,0.038,1.00444,11.1,1.2,11.9,"R",2,"*","3",6
"282",9098,0,"0",-0.73,0.49,5.75,-0.12,0.9978,6,-1.16,9.5,"R",8,NA,"2",3.18
"283",954,0,"0",1.31,0.19,5.59,0.561,0.99547,8,0.64,9.9,"MB",3,NA,"1",1
"284",2809,0,"0",1.84,-1.05,5.08,0.035,0.98916,9.5,NA,10,"M",2,"*","3",1.05
"285",1301,0,"0",0.69,1.33,4.95,-0.212,0.94863,5,NA,10.4,"M",8,NA,"1",1.26
"286",2437,0,"0",0.56,0.53,5.47,0.074,0.98857,4.7,1.13,6.2,"R",5,NA,"3",1
"287",6418,0,"0",2.9,0.28,5.55,-0.759,0.96246,8.7,NA,10.9,"R",1,NA,"3",3.83
"288",10025,0,"0",0.28,1.8,5.12,0.036,1.04175,6.4,NA,10.6,"MB",2,NA,"3",1.39
"289",6103,0,"0",1.44,0.1,5.46,-0.034,0.9984,6.4,0.69,11.7,"R",4,NA,"1",3.06
"290",15675,0,"0",0.21,-0.39,5.81,0.041,1.01374,0,NA,5.9,"R",3,NA,"2",1
"291",6518,0,"0",2.08,0.44,5.73,0.085,0.96964,5.3,-1.07,NA,"R",5,NA,NA,1.46
"292",7164,0,"0",0.19,0.38,5.69,0.06,1.00036,7.7,-0.54,11.8,"M",4,"*","3",4.67
"293",14841,0,"0",0.54,0.04,5.31,-0.192,1.03604,3.8,NA,5.9,"M",1,"**","2",1
"294",1785,0,"0",2.35,0.17,4.99,-0.889,1.02355,12.3,1.33,NA,"M",4,NA,"1",5.12
"295",78,0,"0",-0.68,3.26,5.4,0.056,0.99755,4.2,-0.34,9.7,"MM",1,NA,"3",1.86
"296",9735,0,"0",0.21,0.68,4.84,-0.172,0.9978,4.6,0.36,8.7,"R",3,"*","3",5.06
"297",5489,0,"0",-0.19,-0.71,4.85,0.038,0.98528,9.6,1.11,10.4,"R",5,NA,"1",5.44
"298",14964,0,"0",0.18,0.83,5.06,0.028,0.96466,7.4,0.36,8.2,"R",4,NA,"2",2.69
"299",3084,0,"0",0.36,0.45,6.09,0.06,0.999,4.8,0.56,8.4,"M",2,NA,"2",3.39
"300",10160,0,"0",-0.05,1.23,5.64,0.27,0.99975,14,0.15,14.9,"R",4,NA,"2",4.7
"301",103,0,"0",0.04,-0.22,5.38,0.628,0.99413,5.4,NA,11,"M",4,NA,"3",4.63
"302",4760,0,"0",0.51,0.37,5.38,0.036,0.98853,0,0.49,12.7,"R",1,"*","1",2.89
"303",1536,0,"0",-0.11,0.19,5.63,0.071,0.99476,6.2,0.56,10.9,"R",3,"**","2",6.93
"304",15399,0,"0",-1.12,1.77,5.75,NA,0.94543,5.6,-0.97,10.2,"M",3,"*","3",1.1
"305",6065,0,"0",-0.25,1.64,5.74,0.049,1.04241,7.5,0.52,16.9,"R",3,NA,"2",2.3
"306",7907,0,"0",0.25,-1.22,5.36,0.536,0.9703,2.3,0.51,9.5,"R",3,NA,"1",1.94
"307",10571,0,"0",-2.61,1.77,5.29,NA,1.0012,5,0.51,10.2,"B",4,NA,"2",1.6
"308",4399,0,"0",-0.69,0.37,5.19,0.981,0.99256,8.1,0.54,10.4,"R",3,NA,"1",2.31
"309",9832,0,"0",1.47,1.17,5.42,0.237,0.99211,7.9,0.45,13.7,"R",2,NA,"3",2.98
"310",15243,0,"0",0.665,0,5.37,0.09,1.00739,4.2,1.37,15.6,"R",3,"*","1",1.33
"311",289,0,"0",2.01,0.91,4.95,0.645,1.0395,8.6,0.72,10.2,"R",2,NA,"3",4.84
"312",4295,0,"0",0.495,0.05,5.23,-0.512,1.0079,2.2,0.48,17.3,"MB",4,"*","3",1.05
"313",12493,0,"0",1.8,0.45,4.97,0.374,0.9952,4.9,3.44,9.6,"B",2,"*","3",1.48
"314",607,0,"0",0.64,-0.16,5.57,-0.378,0.97551,14.1,1.89,14.6,"R",3,"*",NA,1.88
"315",10992,0,"0",0.23,-0.07,5.11,0.039,0.94943,7.6,-0.67,8.8,"B",2,NA,NA,3.74
"316",4544,0,"0",1.305,0.95,5.59,-0.165,0.9975,6.5,-0.75,9.9,"R",3,NA,"2",2.82
"317",7916,0,"0",0.23,-1.52,5.31,-0.126,0.9952,2.2,NA,11.1,"R",3,NA,NA,2.31
"318",15950,0,"0",0.305,0.39,5.61,0.059,0.99331,4.9,-1.01,11.5,"R",3,"*","2",1.73
"319",766,0,"0",0.27,0.3,5.37,0.047,0.99705,1.5,-0.87,15.7,"R",2,NA,"3",5.02
"320",4563,0,"0",0.99,0.4,5.07,0.319,0.99945,4.8,NA,9.1,"R",3,NA,"1",3.13
"321",5723,0,"0",2.81,-2.14,4.99,0.082,0.94824,8.4,1.14,8.6,"R",3,NA,"1",2.6
"322",8063,0,"0",0.94,-0.23,5.16,-0.178,1.00289,8.6,0.68,9.3,"R",7,NA,"1",1.27
"323",10109,0,"0",-0.25,1.63,5.15,-0.299,0.9918,4.9,-0.53,6.8,"R",3,"*","1",6.74
"324",5500,0,"0",0.48,0.23,5.08,0.091,0.99922,5.5,0.51,14.5,"MM",5,"*","2",3.37
"325",385,0,"0",0.26,-0.08,5.61,0.049,1.07817,4.4,0.44,4.7,"M",3,NA,"3",4.26
"326",5121,0,"0",0.635,-0.27,5.93,0.631,0.96037,7.6,NA,10.8,"R",3,NA,"1",3.8
"327",11508,0,"0",2.86,0.49,4.99,-0.126,0.98266,12.4,2.32,12.9,"R",5,"*","3",3.49
"328",14200,0,"0",0.8,-0.36,5.05,0.454,0.94964,4.8,-0.09,12.2,"B",2,"*","1",1.68
"329",16097,0,"0",0.465,-0.72,5.4,0.085,0.89956,3.9,0.8,10,"M",9,NA,"2",2.16
"330",16109,0,"0",-1.04,0.57,5.62,0.155,0.9981,8.9,0.7,9.9,"B",7,NA,"2",6.58
"331",15533,0,"0",-0.66,0.18,5.41,0.137,0.99174,5.9,0.71,13,"M",1,NA,"2",2.14
"332",12919,0,"0",-0.64,0.44,4.92,0.139,0.96623,6,0.55,9.5,"B",5,NA,"2",1.99
"333",13062,0,"0",-0.8,0.31,5.12,0.018,0.98936,8,0.34,12.9,"M",3,"*","2",1.41
"334",3643,0,"0",-0.63,0.47,5.82,-0.048,1.00009,7.2,0.56,11.6,"R",4,NA,"2",1.85
"335",1687,0,"0",0.67,0.49,5.24,0.028,0.95681,10.9,NA,11.7,"R",3,"*","2",2.23
"336",4033,0,"0",0.36,0.44,5.38,0.178,1.03964,1.2,-0.88,7.8,"R",3,"*","2",2.31
"337",9182,0,"0",1.09,-1.28,5.11,-0.033,1.0002,1.3,0.65,9.3,"R",4,NA,"2",1.68
"338",15020,0,"0",1.44,0.55,5.5,0.088,0.9971,5.4,0.34,NA,"R",6,"*","1",1.05
"339",601,0,"0",2.81,0.8,4.87,0.053,1.0039,8.6,0.39,11.5,"MB",1,NA,"2",3.41
"340",16006,0,"0",0.08,-0.4,5.1,-0.01,0.9944,7.2,1.79,8.9,"R",3,NA,"2",2.76
"341",1307,101,"1",-1.03,0.2,5.93,0.06,0.95741,7.3,0.45,13.5,"M",2,NA,"3",1.41
"342",13021,104,"1",1.53,0.26,5.05,0.631,0.99342,3.8,1.46,17,"MM",3,"*","2",2.67
"343",10749,111,"1",1.56,-0.53,6.12,-0.372,0.9975,2.6,NA,3.8,"MM",3,NA,"3",1
"344",2600,111,"1",2.43,0.22,6.14,-0.037,0.97732,6.2,-0.66,11.6,"M",3,NA,"1",1.25
"345",9086,115,"1",0.28,0.3,4.99,1.148,0.99022,4.9,0.33,12.1,"MM",3,NA,"2",1
"346",12357,116,"1",1.3,-2.21,5.26,0.037,1.01219,8.8,-0.62,9.2,"M",3,NA,"3",1.65
"347",950,116,"1",0.91,0.08,5.42,0.067,0.99648,11.5,0.53,12,"M",3,"*","2",1.7
"348",1035,117,"1",-0.41,0.25,5.91,-0.378,0.9916,13.3,0.43,14,"R",2,"*","1",2.78
"349",6435,127,"1",1.68,0.02,5.31,-0.022,0.99234,9.3,-0.02,10.3,"M",2,"*","3",3.3
"350",1225,129,"1",0.96,0.16,5.73,0.464,0.95227,11.2,NA,11.3,"M",2,"*","3",1.57
"351",5017,130,"1",0.19,-0.16,5.79,0.398,0.9914,9.1,0.72,11.7,"MM",2,NA,"1",3.25
"352",356,133,"1",0.57,0.1,5.67,0.094,0.9972,1,3.75,9.2,"M",3,"*","3",2.2
"353",11190,134,"1",1.58,-0.38,5.27,-0.528,1.02555,6.3,2.15,11,"M",4,NA,"2",7.1
"354",11215,141,"1",0.33,0.2,6.19,-0.009,0.9976,6.6,0.46,8.9,"MM",1,"*","3",1.36
"355",15028,141,"1",0.32,0.32,6.17,0.038,0.9937,6.5,1.62,NA,"R",3,NA,"1",1.42
"356",11823,144,"1",0.36,0.46,6.15,0.425,0.9697,7.9,0.01,10.1,"M",6,NA,"3",3.32
"357",14479,145,"1",0.57,0.02,5.74,0.115,0.99654,7.9,0.69,9.5,"MM",2,NA,"2",3.36
"358",5230,150,"1",0.25,-0.39,6.3,0.04,0.9938,9.2,-0.19,15.4,"MM",5,"*","1",1
"359",3146,156,"1",-0.8,-0.14,6.2,NA,1.02701,8.4,0.78,9,"M",2,"**","2",1.4
"360",3446,158,"1",-0.91,-0.85,5.54,0.007,0.99441,8.1,-0.35,9.8,"M",2,"*","3",2.32
"361",7695,159,"1",3.68,0.16,5.43,0.482,1.03588,4.5,0.47,12.4,"M",2,"**","2",4.85
"362",11084,162,"1",1.315,0,5.56,0.257,0.98514,9.1,0.54,10.7,"R",4,NA,"2",1.88
"363",711,162,"1",-0.13,0.44,5.77,0.05,1.04814,5.1,2.29,8.6,"M",2,"*","1",3.88
"364",3529,174,"1",1.04,1.2,5.13,0.434,0.9944,5.6,1.81,10.2,"M",4,"**","2",2.86
"365",15997,179,"1",0.2,0.97,5.96,0.395,1.01986,7.5,-0.39,11.9,"MM",2,"*","2",2.4
"366",13969,179,"1",0.43,-0.55,5.35,-0.206,0.98902,1,1.99,NA,"M",3,NA,"2",5.84
"367",543,181,"1",0.3,1.36,5.86,0.332,0.94414,8.1,-0.35,9,"MM",2,NA,"2",1.43
"368",14515,194,"1",-1.09,-0.13,5.53,0.051,1.04143,7.4,-2.62,9.9,"MM",2,NA,"3",5.47
"369",13310,195,"1",1.23,-1.07,5.56,-0.54,0.994,1.9,NA,9.5,"MM",2,NA,"3",1.1
"370",9042,200,"1",-0.52,0.42,5.4,0.062,0.94587,11.4,2.01,11.7,"M",3,NA,"3",3.03
"371",834,201,"1",0.21,0.88,5.9,0.05,0.997,8.6,NA,8.9,"M",1,"*","2",4.99
"372",13061,202,"1",1.13,-0.94,5.49,0.673,0.9984,10.5,1.64,11,"M",4,"**","1",2.66
"373",11015,206,"1",-0.52,0.07,6.44,-0.029,0.97385,10.3,0.52,10.8,"M",2,"**","2",2.17
"374",7451,209,"1",0.44,1.23,5.3,-0.026,0.99884,9.9,0.45,10.4,"M",2,"*","1",3.27
"375",8302,210,"1",0.55,0.11,5.64,0.035,0.97903,7.8,-1.57,9.7,"M",2,"*","3",1.53
"376",4041,210,"1",0.88,-1.01,5.68,0.61,1.07576,9.6,0.62,10.6,"M",3,"*","2",5.44
"377",6066,211,"1",1.91,-0.42,5.45,-0.91,1.03849,9.8,0.46,10.7,"M",2,"*","3",4.41
"378",3679,211,"1",-1.11,1.75,5.77,0.061,1.03803,8.6,0.28,9.4,"M",4,"*","3",2.12
"379",4986,212,"1",0.2,0.41,5.92,0.05,0.99643,4.5,2.25,12.4,"M",3,"*","1",1.18
"380",10029,212,"1",0.36,-1.07,5.56,0.255,1.01159,7.1,-0.53,9.4,"M",2,NA,"2",4.34
"381",11279,215,"1",1.97,0.44,5,-0.204,0.99082,9.3,NA,11.2,"R",1,NA,"3",2.13
"382",16068,218,"1",-1.12,0.47,5.88,-0.097,0.99184,3.3,1.26,10.7,"M",3,"*","3",1
"383",8386,224,"1",0.19,0.3,6.12,-0.098,0.98184,5,-0.82,11.2,"M",4,"*","2",2.41
"384",12386,225,"1",0.35,0.53,5.61,0.053,0.92584,13,0.4,13.2,"M",3,NA,"3",2.46
"385",14080,227,"1",1.38,0.15,6.05,0.845,0.95734,5.8,0.3,9.1,"M",1,NA,"1",1.21
"386",4054,228,"1",0.5,0.26,5.24,0.581,0.9955,9.6,NA,10.9,"MM",3,"*","1",4.6
"387",2079,229,"1",0.35,1.08,5.15,0.536,0.99441,7.7,2.71,13.9,"R",2,NA,"2",1
"388",7175,229,"1",-0.55,1.37,5.45,0.038,0.9955,11.4,0.42,11.9,"M",2,"*","2",3.1
"389",11927,231,"1",0.315,0.38,5.26,0.033,0.96431,3.8,4.11,14.1,"MM",1,"*","1",1
"390",7734,231,"1",-2.34,-0.5,5.58,-1.057,0.98018,4.6,0.47,9.8,"R",4,"**","2",2.25
"391",4421,232,"1",0.38,-1,5.37,0.119,1.01513,8.8,0.41,12.6,"MM",3,"*","3",3.59
"392",7685,233,"1",0.22,1.54,5.72,-0.387,0.99645,3.2,-2.75,13,"M",2,NA,"3",1.35
"393",2280,236,"1",0.29,-1.65,5.22,0.634,1.01074,3.4,0.5,9.2,"M",2,"**","1",2.46
"394",6712,237,"1",0.48,-0.24,5.89,0.291,0.96095,12.6,0.45,12.7,"M",3,NA,"3",2.71
"395",1271,237,"1",0.35,0.23,5.98,0.051,0.9934,12.6,-0.93,13.2,"M",2,"**","1",1.86
"396",4401,240,"1",1.28,-0.41,5.95,0.046,1.01651,2,-1.05,16.6,"R",2,"**","1",3.87
"397",11040,240,"1",1.46,1.27,5.96,0.061,0.98539,7.2,NA,9.4,"M",2,"**","2",4.26
"398",7026,240,"1",0.28,1.77,5.05,0.08,0.9608,1.8,0.42,12.2,"M",3,NA,"2",2.56
"399",6309,241,"1",0.27,0.49,6.11,0.05,0.97112,7.6,0.44,9.8,"MM",2,"*","1",1.66
"400",9740,243,"1",1.38,1.14,5.92,-0.265,1.02196,3.5,0.68,12.1,"MM",2,"*","2",1.48
"401",1440,243,"1",0.21,-0.71,5.43,0.28,0.96783,10.7,0.56,11.6,"MM",3,"**","2",1.11
"402",6972,243,"1",0.32,-1.4,5.64,0.114,1.07567,8.4,0.35,16.9,"M",1,NA,"2",1.02
"403",4289,246,"1",0.24,-1.06,5.45,0.047,1.04665,12.9,0.68,13.5,"M",2,"**","1",1.13
"404",6988,247,"1",0.41,0.66,6.14,0.051,1.04623,11.9,-0.13,13.3,"M",3,NA,"1",4.65
"405",10036,248,"1",0.345,1.22,5.6,NA,0.95564,10.9,0.38,11.7,"M",3,"**","2",2.22
"406",1104,249,"1",0.21,0.39,5.52,-0.165,0.99176,9.1,0.52,9.2,"M",4,"*","3",1.17
"407",8114,250,"1",0.27,1.47,5.52,-0.434,0.9934,7.5,1.16,15.8,"M",3,NA,"3",5.36
"408",2453,252,"1",1.59,0.78,5.64,0.043,0.99236,6.3,1.39,10.5,"M",3,"*","2",1
"409",11596,255,"1",1.36,0.31,5.65,0.356,0.99362,11,-0.32,11.9,"M",1,"**","1",1.38
"410",12788,257,"1",0.24,-0.38,5.89,0.051,0.99676,6.7,-0.91,9.9,"M",2,NA,"1",5.32
"411",2735,260,"1",0.2,0.38,5.18,-0.348,1.0004,9.2,1.82,9.6,"MM",4,NA,"1",5.39
"412",15111,261,"1",0.33,-0.78,5.44,-0.26,0.9943,5.6,1.39,7.4,"M",2,"*","2",2.47
"413",6167,261,"1",0.32,0.48,5.32,0.048,0.98975,10.8,1.63,11.3,"M",2,NA,"1",1.47
"414",1287,265,"1",-0.71,0.32,5.51,-1.103,0.998,7.2,1.11,16.1,"MM",3,"*","3",1
"415",13820,266,"1",0.25,-0.33,6.5,0.051,0.9906,11,0.68,11.1,"MM",2,"*","1",2.6
"416",12970,267,"1",0.33,-0.89,5.45,-0.395,0.99458,3.2,NA,11.8,"M",1,NA,"2",1.91
"417",5028,269,"1",0.38,0.46,5.35,-0.407,0.99362,12.9,1.88,13.7,"M",1,"*","1",4.55
"418",7120,271,"1",0.365,1.66,5.53,-0.223,0.88949,9.1,NA,10.9,"R",2,"*","1",1.72
"419",11258,271,"1",-1.1,0.29,5.62,1.151,0.99243,7.6,0.45,10.6,"MM",3,"**","1",2.85
"420",6099,271,"1",1.35,0.25,5.27,0.048,0.94608,9.8,0.37,10.8,"M",2,"*","3",1.69
"421",10050,275,"1",-0.65,0.89,5.9,0.052,0.9956,4.9,NA,10.2,"M",2,"*","1",6.46
"422",8586,276,"1",1.32,-0.32,5.88,0.395,1.001,5.8,1.36,NA,"M",3,NA,"1",4.59
"423",11414,277,"1",0.555,0.55,5.5,-0.069,0.9943,5.4,-1.25,5.9,"M",2,"**","1",4.15
"424",311,277,"1",-0.27,0.52,5.61,-0.13,0.9969,7.3,2.3,7.6,"M",5,"**","3",1.39
"425",13474,284,"1",-0.53,0.09,5.91,0.043,0.99128,8.8,0.38,9.9,"M",3,"**","2",1.86
"426",11134,285,"1",0.32,-1.28,5.78,NA,0.9928,5,0.56,12,"MM",4,NA,"2",3.69
"427",73,285,"1",0.23,0.42,5.69,0.094,0.99699,5.6,0.9,NA,"M",2,"*","1",1
"428",13181,287,"1",0.15,0.54,5.91,0.198,0.94975,11.1,0.96,11.9,"M",3,NA,"2",1.34
"429",5590,287,"1",0.25,1.82,5.59,0.04,0.98143,5.8,0,17.5,"M",3,"***","2",6.08
"430",9552,289,"1",0,0.49,5.88,0.048,1.01413,7.2,1.21,NA,"R",4,NA,"1",2.66
"431",3896,291,"1",0.22,0.72,6.03,0.386,0.9958,5.8,0.36,9.2,"MM",2,NA,"3",1.29
"432",12277,295,"1",0.38,1.97,5.67,-0.375,0.9667,7.6,NA,11.1,"M",3,"*","3",3.45
"433",328,296,"1",0.24,0.55,5.57,-0.202,0.99931,11.3,-0.94,11.5,"M",2,NA,"3",1.12
"434",13840,296,"1",0.47,-0.48,5.69,-0.261,0.99708,10.6,1.64,11.1,"MM",3,NA,"1",1.31
"435",5343,297,"1",0.9,1.94,5.36,0.633,0.94374,9.1,0.19,10.7,"M",2,NA,"2",1.12
"436",8803,297,"1",-0.17,-0.01,5.73,0.055,0.99605,9.3,-0.19,9.8,"MM",3,"*","2",1.74
"437",9491,299,"1",0.25,0.01,5.79,-0.542,1.02466,12.6,0.52,13.1,"MM",2,"**","3",4.5
"438",11945,301,"1",-0.71,0.24,5.32,0.5,0.99286,6.9,0.43,7.2,"R",3,"**","1",1.96
"439",3449,301,"1",0.51,1.97,5.47,-0.449,0.99335,9.5,0.51,12.8,"R",4,NA,"1",5.77
"440",9442,301,"1",0.26,0.26,5.91,0.084,1.0011,7.1,NA,8,"M",3,"*","1",2.92
"441",4367,302,"1",-0.97,-0.65,5.95,-0.043,1.02838,8.7,0.66,14.1,"R",3,"*","3",1.33
"442",13597,302,"1",-1.13,0.4,5.56,0.167,0.99289,10.2,-0.46,11,"MM",2,"*","2",1
"443",1874,302,"1",1.72,0.43,5.41,0.047,1.04664,5.2,0.64,20.6,"M",4,"*","3",3.21
"444",8287,303,"1",0.36,1.38,5.2,0.036,0.97167,7.9,1.89,10,"M",2,"*","2",3.1
"445",12670,303,"1",-0.33,1.76,5.87,0.079,1.03422,10.3,0.61,10.5,"R",4,"*","2",1
"446",1788,303,"1",0.65,-0.18,5.73,-0.559,0.99246,9.8,0.36,19.4,"R",1,"*","1",1.39
"447",9868,303,"1",0.26,0.36,5.82,0.067,1.02591,8.6,0.48,9,"M",3,NA,"3",1
"448",8175,304,"1",0.22,0.95,5.79,-0.342,0.9975,5.3,1.89,9.1,"R",3,"**","2",1.29
"449",3085,304,"1",0.18,0.33,5.65,0.033,0.98946,9.4,0.85,10.5,"MM",3,"*","3",2.83
"450",5656,305,"1",-0.03,0.28,6.52,-0.477,0.96701,6,-1.2,16.9,"M",2,"*","3",1.9
"451",5369,305,"1",0.31,0.14,6.02,-0.504,0.96347,10.6,-0.87,11.3,"M",2,NA,"2",5.24
"452",13215,307,"1",0.09,0.27,5.74,0.116,0.99402,8.5,0.34,10.8,"R",1,"*","1",3.58
"453",5860,307,"1",0.67,0.59,5.6,0.401,0.98723,6.4,NA,NA,"R",3,"*","3",1.26
"454",1321,308,"1",0.25,0.39,5.47,0.034,0.99795,7.8,NA,10.3,"M",3,NA,"2",3.11
"455",12400,309,"1",-0.08,1.5,6.01,0.482,0.97691,11.2,0.49,12.1,"M",3,"**","3",3.25
"456",13864,309,"1",0.76,0.28,5.87,0.056,0.97107,7.7,-0.74,7.8,"R",3,"**","3",1
"457",6338,310,"1",1.26,0.37,5.54,-0.877,0.96534,6.5,1.51,15.6,"M",3,NA,"2",1.26
"458",6020,310,"1",1.26,0.88,5.63,-0.04,0.9958,8.6,0.57,14.4,"R",4,"*","3",1.55
"459",9129,310,"1",0.485,0.29,5.74,0.526,1.02615,7.6,0.38,12.4,"M",4,"*","3",2.62
"460",8022,311,"1",-1.58,-0.47,6.14,0.043,0.95181,8.8,NA,10.5,"R",3,NA,"2",1.08
"461",12800,311,"1",0.18,0.15,5.51,0.041,0.99845,3.1,NA,16.1,"M",2,"*","1",5.95
"462",9964,312,"1",0.3,0.23,5.92,0.061,0.9958,16.4,0.6,17.2,"R",2,"**","3",1.98
"463",9823,313,"1",-1.1,-0.91,5.36,0.037,1.01966,7.2,0.94,16.8,"R",3,NA,"3",2.11
"464",14416,313,"1",0.29,1.71,5.36,0.382,0.96659,7.6,0.32,11.4,"R",4,NA,"2",3.65
"465",914,313,"1",0.44,0.32,5.92,-0.193,1.02982,6.7,0.64,10.3,"M",4,"*","3",1.97
"466",11283,315,"1",-0.19,0.48,5.66,0.054,1.02192,11,2.15,14.5,"M",2,"**","3",2.2
"467",7931,315,"1",0.245,0.58,6.07,0.032,0.97282,9.1,0.34,15.8,"R",1,"*","1",1.02
"468",9703,316,"1",0.25,-0.13,5.41,0.047,1.01767,9.4,NA,10,"R",2,"*","3",2.81
"469",7805,316,"1",0.29,1.77,5.26,0.04,0.99155,10.8,1.35,10.9,"R",2,"***","2",1.03
"470",5737,317,"1",0.13,0.29,5.38,-0.022,0.99166,6,0.25,6.4,"R",2,"**","2",2.28
"471",6015,318,"1",1.78,0.41,6.33,0.047,0.9917,4.1,0.74,NA,"M",2,NA,"2",6.66
